

Training : at 	1528066241.0170267
Epoch No:	Average train Cost	 DevAccuracy	DevCost	TestAccuracy	TestCost
0:	2.3679946831294467	77.33333333333333	0.5276658535003662	79.46428571428571	0.5350046157836914
1:	2.194816367966788	80.0	0.449461430311203	84.82142857142857	0.4523863196372986
2:	2.0893220816339766	84.0	0.4063482880592346	83.03571428571429	0.41618821024894714
3:	2.0163612365722656	85.33333333333334	0.3896118998527527	84.82142857142857	0.39489907026290894
4:	1.9602102850164687	84.0	0.3756256103515625	85.26785714285714	0.385545939207077
5:	1.9158715946333749	84.0	0.3676009178161621	85.71428571428571	0.38247549533843994
6:	1.8816715819495065	85.33333333333334	0.3714895248413086	87.05357142857143	0.38885682821273804
7:	1.85244454230581	85.33333333333334	0.366776704788208	85.71428571428571	0.38818609714508057
8:	1.8271046493734633	85.33333333333334	0.368690550327301	84.82142857142857	0.3910296559333801
9:	1.805034339427948	84.0	0.36700695753097534	84.375	0.39396393299102783
10:	1.7879399572099959	85.33333333333334	0.3709544539451599	84.375	0.39776936173439026
11:	1.7738277997289384	85.33333333333334	0.3749180734157562	84.82142857142857	0.4003898799419403
12:	1.7626014479569025	84.0	0.37820926308631897	84.375	0.4039647877216339
13:	1.750986248254776	85.33333333333334	0.3807434141635895	84.375	0.40777939558029175
14:	1.7412883511611394	85.33333333333334	0.3831169605255127	84.82142857142857	0.4104098677635193
15:	1.7314155740397317	85.33333333333334	0.387157678604126	85.26785714285714	0.41422250866889954
16:	1.7217117505414146	85.33333333333334	0.3883281648159027	84.82142857142857	0.4163322150707245
17:	1.7133000961371831	85.33333333333334	0.3914278447628021	84.82142857142857	0.41910043358802795
18:	1.7042966612747736	85.33333333333334	0.3942466974258423	84.375	0.4214598834514618
19:	1.6960126417023795	84.0	0.39533308148384094	85.26785714285714	0.42237037420272827

Per-class Train samples{'Synonym': 174, 'Antonym': 273}
Best Train accuracy at Epoch 7of minimum dev cost :85.71428571428571
