

Training : at 	1528064357.1374068
Epoch No:	Average train Cost	 DevAccuracy	DevCost	TestAccuracy	TestCost
0:	1.691635400056839	60.0	0.6763408780097961	63.39285714285714	0.6644377112388611
1:	1.6283770565475737	60.0	0.674892783164978	63.39285714285714	0.6627401113510132
2:	1.5802075224263328	60.0	0.6747028231620789	63.39285714285714	0.6642396450042725
3:	1.5494716529335295	60.0	0.6739360690116882	63.39285714285714	0.662884533405304
4:	1.5259129852056503	60.0	0.6753599047660828	63.39285714285714	0.667026698589325
5:	1.506370125072343	60.0	0.6741582155227661	63.39285714285714	0.6649206876754761
6:	1.4851664155721664	60.0	0.6748698353767395	63.39285714285714	0.6665191054344177
7:	1.4645429381302424	60.0	0.6731407046318054	63.39285714285714	0.6635182499885559
8:	1.444818058184215	60.0	0.6722192168235779	63.39285714285714	0.6615533232688904
9:	1.423601616706167	60.0	0.6716395020484924	63.39285714285714	0.6605684161186218
10:	1.4017355889081955	60.0	0.6708980202674866	63.39285714285714	0.6578213572502136
11:	1.3813557199069433	60.0	0.6727994680404663	63.39285714285714	0.6654222011566162
12:	1.359783255628177	60.0	0.6710717082023621	63.39285714285714	0.6623019576072693
13:	1.3386541604995728	60.0	0.6691214442253113	63.39285714285714	0.6583747863769531
14:	1.3155320478337151	60.0	0.6679718494415283	63.39285714285714	0.6539301872253418
15:	1.2938715347221919	60.0	0.6665744781494141	63.39285714285714	0.6539581418037415
16:	1.2694448764835085	60.0	0.6655572056770325	63.39285714285714	0.6550690531730652
17:	1.2468784962381636	60.0	0.6647384166717529	63.39285714285714	0.6497925519943237
18:	1.2237341829708643	60.0	0.6640398502349854	63.39285714285714	0.6479930877685547
19:	1.199951442224639	60.0	0.6616161465644836	63.39285714285714	0.6473623514175415
20:	1.1756286663668496	60.0	0.6620429754257202	63.39285714285714	0.6444692611694336
21:	1.15205146585192	60.0	0.6624970436096191	63.39285714285714	0.6427689790725708
22:	1.1286067132438933	60.0	0.6610513925552368	63.39285714285714	0.6408126950263977
23:	1.1045498145478112	60.0	0.6568869948387146	64.28571428571429	0.6397079229354858
24:	1.0820769742131233	60.0	0.6621052622795105	63.39285714285714	0.6380414366722107
25:	1.0609961907778467	60.0	0.6575334668159485	65.17857142857143	0.6358134150505066
26:	1.038744934967586	60.0	0.655525267124176	66.07142857142857	0.6341883540153503
27:	1.0171544498630933	60.0	0.6585841178894043	65.625	0.6328290700912476
