

Training : at 	1528064313.9134424
Epoch No:	Average train Cost	 DevAccuracy	DevCost	TestAccuracy	TestCost
0:	1.9106097689696722	60.0	0.6285155415534973	63.39285714285714	0.6222261786460876
1:	1.7988825248820441	60.0	0.5971663594245911	63.39285714285714	0.5909307599067688
2:	1.7183986668075835	62.66666666666667	0.569023072719574	63.83928571428571	0.5627483129501343
3:	1.6601976198809487	65.33333333333333	0.5431943535804749	67.85714285714286	0.5359719395637512
4:	1.6036533117294312	73.33333333333333	0.514174222946167	72.76785714285714	0.5120580196380615
5:	1.5547756808144706	74.66666666666667	0.4894985556602478	75.0	0.4860239326953888
6:	1.503134427326066	78.66666666666666	0.4551364779472351	78.57142857142857	0.4611549973487854
7:	1.4556172490119934	78.66666666666666	0.4418172836303711	77.67857142857143	0.43991774320602417
8:	1.410352225814547	78.66666666666666	0.4252762496471405	79.46428571428571	0.4220046103000641
9:	1.3693697452545166	78.66666666666666	0.41409075260162354	80.80357142857143	0.4100986421108246
10:	1.3337137464966093	81.33333333333333	0.39724162220954895	81.69642857142857	0.3984038531780243
11:	1.2963669917413168	80.0	0.38320812582969666	82.58928571428571	0.3928304612636566
12:	1.2622502190726144	80.0	0.37874194979667664	82.14285714285714	0.38526734709739685
13:	1.2323746872799737	80.0	0.3756292164325714	82.14285714285714	0.3785431683063507
14:	1.2036195737974984	84.0	0.3860427141189575	80.80357142857143	0.3762449622154236
15:	1.1729993735040938	80.0	0.36701446771621704	83.03571428571429	0.3737753927707672
16:	1.1434166878461838	81.33333333333333	0.3701975643634796	82.14285714285714	0.3688078224658966
17:	1.1155901764120375	80.0	0.3633739948272705	83.03571428571429	0.3690290153026581
18:	1.0908111610582896	81.33333333333333	0.3643215000629425	82.58928571428571	0.36391040682792664
19:	1.0648968421987124	81.33333333333333	0.3595280945301056	83.48214285714286	0.3635464608669281
20:	1.0411870660526412	81.33333333333333	0.3628712594509125	82.58928571428571	0.36036667227745056
21:	1.0147967572723116	82.66666666666667	0.3668721914291382	82.14285714285714	0.3588920533657074
22:	0.9900638301457677	81.33333333333333	0.36089888215065	83.48214285714286	0.3588840067386627
23:	0.9687912006463323	81.33333333333333	0.36028745770454407	83.48214285714286	0.3582470715045929
24:	0.9460534676909447	81.33333333333333	0.36362218856811523	82.58928571428571	0.35736796259880066
25:	0.9272635483316013	82.66666666666667	0.36594510078430176	81.69642857142857	0.35672444105148315
26:	0.9046180716582707	81.33333333333333	0.35763174295425415	83.03571428571429	0.3579559028148651
27:	0.8842332341841289	82.66666666666667	0.36345505714416504	82.58928571428571	0.3566354811191559
28:	0.867048058126654	81.33333333333333	0.36071258783340454	83.92857142857143	0.35798659920692444
29:	0.8490266225167683	81.33333333333333	0.3608192205429077	83.92857142857143	0.35892853140830994
30:	0.831379625414099	84.0	0.3713418245315552	81.69642857142857	0.3596562445163727
31:	0.8164204955101013	82.66666666666667	0.3677891492843628	81.69642857142857	0.3594573438167572
32:	0.7994132520897048	84.0	0.37029191851615906	82.58928571428571	0.36045923829078674
33:	0.7866683868425233	84.0	0.37007567286491394	82.58928571428571	0.36142632365226746
34:	0.7726343827588218	84.0	0.37276455760002136	82.14285714285714	0.3628093898296356
35:	0.7607175984552929	81.33333333333333	0.3654153645038605	83.92857142857143	0.36374738812446594
36:	0.7503291847450393	80.0	0.3628250062465668	83.48214285714286	0.36642828583717346
37:	0.7386145091482571	82.66666666666667	0.38108816742897034	80.80357142857143	0.367428719997406
38:	0.7311505057982036	84.0	0.37380194664001465	82.58928571428571	0.3665868043899536
39:	0.7232997896415847	82.66666666666667	0.37486281991004944	82.58928571428571	0.36832860112190247
40:	0.7152220032044819	82.66666666666667	0.37358057498931885	81.69642857142857	0.3694763481616974
41:	0.7086812970893723	82.66666666666667	0.389967143535614	81.25	0.37478139996528625
42:	0.703546187707356	82.66666666666667	0.38494038581848145	80.80357142857143	0.37494152784347534
43:	0.6989515753729003	81.33333333333333	0.37175217270851135	83.03571428571429	0.3788522481918335
44:	0.6925428509712219	81.33333333333333	0.3765966296195984	83.03571428571429	0.3772335648536682
45:	0.6913262222494397	82.66666666666667	0.3815576434135437	82.14285714285714	0.3775576651096344
46:	0.6882242485880852	82.66666666666667	0.38231033086776733	82.14285714285714	0.3788694739341736
47:	0.6863610627395766	82.66666666666667	0.3844372034072876	81.69642857142857	0.3809550702571869
48:	0.6822247851107802	81.33333333333333	0.38027310371398926	82.58928571428571	0.3830413520336151
49:	0.6814707166382244	81.33333333333333	0.4065316617488861	82.14285714285714	0.3891775906085968
50:	0.6848415434360504	81.33333333333333	0.38292407989501953	83.03571428571429	0.3861006498336792
51:	0.681268968220268	81.33333333333333	0.38351836800575256	83.92857142857143	0.38820844888687134
52:	0.6803811437317303	84.0	0.3928013741970062	81.25	0.3866253197193146
53:	0.6801347987992423	84.0	0.39006689190864563	82.14285714285714	0.38638195395469666
54:	0.6781047337821552	84.0	0.39172986149787903	82.58928571428571	0.38887616991996765
55:	0.6782310700842312	82.66666666666667	0.4017648994922638	80.80357142857143	0.39207881689071655
56:	0.6793936022690364	82.66666666666667	0.38888418674468994	82.14285714285714	0.39193210005760193
57:	0.6785290134804589	84.0	0.392184853553772	81.25	0.3920343518257141
58:	0.6769506207534245	81.33333333333333	0.40979501605033875	80.35714285714286	0.39722397923469543
59:	0.6798033996352127	81.33333333333333	0.3889477252960205	82.58928571428571	0.39485305547714233
60:	0.677388747887952	82.66666666666667	0.39497774839401245	82.14285714285714	0.39370623230934143
61:	0.6789912501616138	81.33333333333333	0.3907647430896759	82.14285714285714	0.39374014735221863
62:	0.6787382619721549	82.66666666666667	0.3956214487552643	82.14285714285714	0.3948184847831726
63:	0.6771096949066434	82.66666666666667	0.4018692374229431	81.25	0.39461103081703186
64:	0.6780892387032509	84.0	0.39482879638671875	82.14285714285714	0.39396780729293823
65:	0.6770699737327439	82.66666666666667	0.39542704820632935	82.58928571428571	0.3953646421432495
66:	0.6779767104557582	81.33333333333333	0.3914560377597809	83.03571428571429	0.4000568985939026
67:	0.6764506165470395	81.33333333333333	0.3920679986476898	81.69642857142857	0.3975103199481964
