

Training : at 	1528056289.684134
Epoch No:	Average train Cost	 DevAccuracy	DevCost	TestAccuracy	TestCost
0:	1.9134978588138307	62.66666666666667	0.6292086839675903	63.83928571428571	0.6175556182861328
1:	1.8057550298316138	62.66666666666667	0.6020843982696533	63.83928571428571	0.583032488822937
2:	1.7312038838863373	64.0	0.5775721669197083	66.96428571428571	0.5532042980194092
3:	1.6762347604547227	65.33333333333333	0.5562938451766968	68.75	0.5267572402954102
4:	1.6268210474933897	66.66666666666666	0.5339725613594055	72.32142857142857	0.5014255046844482
5:	1.5786013007164001	68.0	0.5148924589157104	74.55357142857143	0.4787991940975189
6:	1.532667915735926	69.33333333333334	0.49446168541908264	76.33928571428571	0.45576268434524536
7:	1.4873926767281123	80.0	0.46531087160110474	82.58928571428571	0.43030303716659546
8:	1.4450473487377167	80.0	0.44713541865348816	82.58928571428571	0.4104081988334656
9:	1.4035387017897196	81.33333333333333	0.4294735789299011	83.03571428571429	0.3923666179180145
10:	1.3670968817813056	81.33333333333333	0.42069798707962036	82.58928571428571	0.3830144703388214
11:	1.3319308566195625	85.33333333333334	0.4021962583065033	84.375	0.3693763017654419
12:	1.2975027837923594	85.33333333333334	0.3921763002872467	84.375	0.3607887625694275
13:	1.2679503283330373	89.33333333333333	0.3796427845954895	85.71428571428571	0.3521100878715515
14:	1.2318799389260155	84.0	0.3859325647354126	84.82142857142857	0.3546903729438782
15:	1.2044396890061242	88.0	0.3709777295589447	85.71428571428571	0.3450593054294586
16:	1.1762221540723528	89.33333333333333	0.36380788683891296	86.16071428571429	0.3393486440181732
17:	1.148111296551568	86.66666666666667	0.3627902567386627	85.71428571428571	0.338051438331604
18:	1.118040891630309	82.66666666666667	0.3764522969722748	83.92857142857143	0.34853509068489075
19:	1.0938285823379243	89.33333333333333	0.35619837045669556	85.71428571428571	0.3332372307777405
20:	1.066883806671415	86.66666666666667	0.3517759144306183	87.5	0.3308734595775604
21:	1.0397641967449869	86.66666666666667	0.3520142734050751	87.5	0.33089500665664673
22:	1.0202631035021372	88.0	0.3531968891620636	85.71428571428571	0.33070674538612366
23:	0.9952903826321874	88.0	0.3508918881416321	87.05357142857143	0.329129159450531
24:	0.9720817538244384	88.0	0.35032549500465393	86.60714285714286	0.3288077712059021
25:	0.9512567935245377	88.0	0.34786880016326904	87.94642857142857	0.3273254930973053
26:	0.9292941838502884	88.0	0.34738266468048096	88.39285714285714	0.3273766040802002
27:	0.9118386400597436	88.0	0.348375529050827	87.94642857142857	0.3280257284641266
28:	0.8901584478361266	82.66666666666667	0.35842522978782654	83.92857142857143	0.33666080236434937
29:	0.8750010484031269	85.33333333333334	0.353411465883255	85.26785714285714	0.3332346975803375
30:	0.8540553173848561	85.33333333333334	0.3558482229709625	85.26785714285714	0.33489564061164856
31:	0.8391127149973597	89.33333333333333	0.35206395387649536	88.83928571428571	0.3327958285808563
