

Training : at 	1528050195.0062118
Epoch No:	Average train Cost	 DevAccuracy	DevCost	TestAccuracy	TestCost
0:	3.413313374461898	28.636363636363637	1.948279619216919	28.67981790591806	1.9387832880020142
1:	3.2121506599058587	28.636363636363637	1.8746814727783203	28.67981790591806	1.86282217502594
2:	3.096433800387095	30.909090909090907	1.8564971685409546	30.045523520485585	1.837174892425537
3:	3.0017310653824403	33.63636363636363	1.8282650709152222	34.44613050075873	1.8025751113891602
4:	2.93101594534265	37.27272727272727	1.7832348346710205	38.39150227617603	1.7689433097839355
5:	2.8708794404225175	35.0	1.7549865245819092	36.57056145675266	1.7512210607528687
6:	2.8073623008038626	39.54545454545455	1.7224366664886475	37.93626707132019	1.717828631401062
7:	2.7520288932754333	42.27272727272727	1.714367151260376	39.150227617602425	1.6892541646957397
8:	2.7000363217778953	40.909090909090914	1.6782618761062622	37.481031866464335	1.6695586442947388
9:	2.6452108693410117	42.27272727272727	1.6604251861572266	41.274658573596355	1.635807752609253
10:	2.5964343059493835	42.27272727272727	1.6425279378890991	43.09559939301973	1.6099040508270264
11:	2.5437633589089637	42.72727272727273	1.6168681383132935	44.15781487101669	1.5889405012130737
12:	2.5036115904888474	45.909090909090914	1.6085165739059448	45.82701062215478	1.5700557231903076
13:	2.458786688655256	46.81818181818182	1.6122424602508545	49.46889226100152	1.565693974494934
14:	2.4242785680724914	47.72727272727273	1.5670040845870972	47.496206373292864	1.5421265363693237
15:	2.3869142044021423	48.18181818181818	1.5606456995010376	48.406676783004556	1.525610089302063
16:	2.35549671678658	47.27272727272727	1.5560247898101807	48.710166919575116	1.5163120031356812
17:	2.3197410336459976	46.81818181818182	1.5399404764175415	48.25493171471928	1.5063958168029785
18:	2.295235164194222	46.81818181818182	1.5544581413269043	48.25493171471928	1.494969367980957
19:	2.2710604524037925	46.81818181818182	1.5471423864364624	49.317147192716234	1.4898861646652222
20:	2.251335675457874	47.72727272727273	1.5271676778793335	50.682852807283766	1.4900281429290771
21:	2.2270929138344453	48.63636363636364	1.5359747409820557	48.10318664643399	1.4890761375427246
22:	2.218260545328439	48.18181818181818	1.5329365730285645	49.77238239757208	1.4747884273529053
23:	2.1997071878019585	47.27272727272727	1.53790283203125	48.710166919575116	1.475638747215271
24:	2.182242978050048	48.63636363636364	1.5212322473526	49.165402124430955	1.4694774150848389
25:	2.17794506951987	47.27272727272727	1.5275020599365234	50.986342943854325	1.4771480560302734
26:	2.163006618798497	46.81818181818182	1.5341968536376953	50.53110773899848	1.4775972366333008
