

Training : at 	1528050260.1943526
Epoch No:	Average train Cost	 DevAccuracy	DevCost	TestAccuracy	TestCost
0:	3.0405798820127923	28.636363636363637	1.9807822704315186	28.67981790591806	1.980649471282959
1:	2.9061087068304956	28.636363636363637	1.9215786457061768	28.67981790591806	1.9150618314743042
2:	2.848292000322457	28.636363636363637	1.899670958518982	28.67981790591806	1.8923490047454834
3:	2.8074536582073533	28.636363636363637	1.8872709274291992	28.67981790591806	1.8749972581863403
4:	2.7701377523950783	28.636363636363637	1.8824118375778198	28.67981790591806	1.8638908863067627
5:	2.7357677953789032	28.636363636363637	1.8627985715866089	28.83156297420334	1.8452112674713135
6:	2.7029318464807717	28.18181818181818	1.8510695695877075	29.438543247344462	1.8313156366348267
7:	2.6700822789985015	30.454545454545457	1.8438735008239746	30.804248861911987	1.818800926208496
8:	2.633979837578463	29.545454545454547	1.8241291046142578	31.10773899848255	1.7945606708526611
9:	2.592768634658262	31.818181818181817	1.8068557977676392	33.0804248861912	1.7684444189071655
10:	2.552955121879118	35.0	1.7907572984695435	36.722306525037936	1.7492889165878296
11:	2.5150372551148195	35.90909090909091	1.76021409034729	34.901365705614566	1.7206405401229858
12:	2.4704057710716523	37.72727272727273	1.7446544170379639	39.75720789074355	1.7008390426635742
13:	2.428282924445279	37.27272727272727	1.7292571067810059	39.150227617602425	1.6720545291900635
14:	2.3899031346102797	38.63636363636363	1.7123233079910278	40.21244309559939	1.6549991369247437
15:	2.351103776908783	39.54545454545455	1.6969565153121948	40.667678300455236	1.6400578022003174
16:	2.313078008502363	36.81818181818181	1.6905858516693115	40.819423368740516	1.6263347864151
17:	2.2765469551086426	40.45454545454545	1.6653728485107422	42.18512898330804	1.6079339981079102
18:	2.241856793323195	40.45454545454545	1.6551830768585205	42.33687405159332	1.5949596166610718
19:	2.2164020825581376	39.09090909090909	1.642934799194336	43.70257966616085	1.5890047550201416
20:	2.1857454834214174	40.45454545454545	1.6284657716751099	43.39908952959029	1.5763572454452515
21:	2.1592481840087707	40.45454545454545	1.6266441345214844	42.640364188163886	1.5652852058410645
22:	2.1343988725937995	38.63636363636363	1.627884864807129	43.39908952959029	1.5628317594528198
23:	2.1078400741140526	38.63636363636363	1.61466383934021	44.15781487101669	1.5586185455322266
24:	2.083347658076918	38.63636363636363	1.6118073463439941	44.30955993930198	1.550970196723938
25:	2.064876646880644	39.09090909090909	1.6118446588516235	44.30955993930198	1.5461440086364746
26:	2.0460971608219376	38.63636363636363	1.616612434387207	43.55083459787557	1.547979474067688
27:	2.0281625612672554	39.09090909090909	1.604325771331787	45.068285280728375	1.539348840713501
28:	2.008291735706559	36.81818181818181	1.595727801322937	44.613050075872536	1.542781114578247
29:	1.9936691551323396	39.09090909090909	1.5961635112762451	44.00606980273141	1.5419714450836182
30:	1.978343146393098	38.18181818181819	1.592179775238037	44.764795144157816	1.5374329090118408
31:	1.9710267078445618	39.54545454545455	1.5966944694519043	44.15781487101669	1.542636752128601
32:	1.9587133878684906	37.72727272727273	1.5913430452346802	45.068285280728375	1.5365228652954102
33:	1.9449883527066334	40.909090909090914	1.5908706188201904	44.916540212443095	1.533334493637085
34:	1.9366579012698437	40.909090909090914	1.5949124097824097	45.068285280728375	1.5336130857467651
35:	1.9232111925102142	41.81818181818181	1.5982962846755981	45.068285280728375	1.5312879085540771
36:	1.910922795893198	40.909090909090914	1.5866055488586426	44.613050075872536	1.5338528156280518
37:	1.904178520283067	40.909090909090914	1.5903202295303345	45.6752655538695	1.5269775390625
38:	1.8943184642906647	41.36363636363637	1.5920077562332153	45.52352048558422	1.5295627117156982
39:	1.8902828750840153	41.36363636363637	1.5922566652297974	45.371775417298934	1.5298041105270386
40:	1.8810302995773682	40.909090909090914	1.59389328956604	45.371775417298934	1.5260316133499146
41:	1.874668073941426	42.27272727272727	1.5889697074890137	45.371775417298934	1.5257145166397095
42:	1.8674817889569753	40.0	1.5916701555252075	45.52352048558422	1.5313520431518555
43:	1.8644189906407551	39.54545454545455	1.5988322496414185	45.371775417298934	1.5337432622909546
44:	1.858517902443208	42.27272727272727	1.5981305837631226	46.28224582701062	1.5257312059402466
45:	1.8506033047136055	41.36363636363637	1.5982171297073364	45.82701062215478	1.535616397857666
46:	1.846879562699651	41.81818181818181	1.5946017503738403	45.371775417298934	1.5329830646514893
47:	1.843327516532806	40.45454545454545	1.6009608507156372	44.916540212443095	1.5377622842788696
48:	1.8372720494327774	41.36363636363637	1.597943663597107	45.97875569044006	1.5362409353256226
49:	1.8367404865931316	41.36363636363637	1.5925129652023315	45.068285280728375	1.5423669815063477
50:	1.8321199216038349	42.72727272727273	1.5916742086410522	45.371775417298934	1.5390344858169556
51:	1.8269422542617981	42.72727272727273	1.598591923713684	45.371775417298934	1.5346413850784302
52:	1.824110912989421	41.36363636363637	1.597062587738037	45.6752655538695	1.53806734085083
53:	1.821476746754474	42.72727272727273	1.5998351573944092	45.6752655538695	1.5400737524032593
54:	1.8144137931157307	40.909090909090914	1.6006968021392822	45.82701062215478	1.5415319204330444
55:	1.814314244741417	42.27272727272727	1.6029717922210693	45.82701062215478	1.5389403104782104
56:	1.8116347272712063	42.72727272727273	1.6063899993896484	45.97875569044006	1.534656047821045
57:	1.8096662228365978	42.72727272727273	1.6024179458618164	45.6752655538695	1.540205955505371
58:	1.8055508869240082	42.27272727272727	1.5980157852172852	45.52352048558422	1.5415387153625488
59:	1.8037630736109722	42.27272727272727	1.6054149866104126	45.6752655538695	1.5418187379837036
60:	1.8007443023015217	41.36363636363637	1.604112148284912	45.220030349013655	1.5468498468399048
61:	1.7976958852216423	42.72727272727273	1.601500153541565	45.52352048558422	1.5439573526382446
62:	1.7994097973926957	42.72727272727273	1.607655644416809	45.82701062215478	1.5407389402389526
63:	1.8000549968466701	42.72727272727273	1.6014060974121094	45.52352048558422	1.5458025932312012
64:	1.7955851267619305	43.18181818181818	1.6065608263015747	45.52352048558422	1.5423239469528198
65:	1.794714142041034	42.72727272727273	1.603746771812439	45.82701062215478	1.545602560043335
66:	1.789491238364254	41.81818181818181	1.6132538318634033	45.068285280728375	1.5543397665023804
67:	1.7866800276629895	42.27272727272727	1.6089221239089966	45.220030349013655	1.5482838153839111
68:	1.7877443037837384	42.27272727272727	1.613303780555725	45.82701062215478	1.5458043813705444
69:	1.7866383029753903	41.36363636363637	1.6139519214630127	44.30955993930198	1.5488052368164062
70:	1.7841041490256069	42.72727272727273	1.615260362625122	45.52352048558422	1.555719017982483
