

Training : at 	1528562358.3520885
Epoch No:	Average train Cost	 DevAccuracy	DevCost	TestAccuracy	TestCost
0:	3.5993048500370337	47.95918367346938	1.6112924814224243	33.105802047781566	1.7219165563583374
1:	3.3153814947282947	52.04081632653062	1.4168009757995605	37.20136518771331	1.5931572914123535
2:	3.141581135827142	59.183673469387756	1.2853184938430786	43.68600682593857	1.4970325231552124
3:	2.9909966829660775	65.3061224489796	1.184822678565979	54.60750853242321	1.4011132717132568
4:	2.868430794896306	65.3061224489796	1.0970405340194702	54.94880546075085	1.3341972827911377
5:	2.777068447422337	68.36734693877551	1.025720238685608	58.02047781569966	1.2740733623504639
6:	2.700001246220357	68.36734693877551	0.9659902453422546	59.38566552901023	1.2246044874191284
7:	2.6399743814726135	70.40816326530613	0.921500027179718	61.43344709897611	1.1876745223999023
8:	2.583928063109114	71.42857142857143	0.882503867149353	64.16382252559727	1.144932508468628
9:	2.521685116999858	73.46938775510205	0.8410906195640564	65.18771331058021	1.1136384010314941
10:	2.476912601574047	76.53061224489795	0.8128076791763306	66.21160409556313	1.0707182884216309
11:	2.418782865678942	75.51020408163265	0.7776641845703125	67.57679180887372	1.0421602725982666
12:	2.3756413943058736	77.55102040816327	0.7484666109085083	68.94197952218431	1.0158008337020874
13:	2.332560165508373	77.55102040816327	0.7294512987136841	71.33105802047781	0.9843111038208008
14:	2.2807552266765283	77.55102040816327	0.6983083486557007	71.33105802047781	0.9584683775901794
15:	2.2430148511319548	79.59183673469387	0.6790021061897278	73.72013651877133	0.9330615997314453
16:	2.2038340632979936	79.59183673469387	0.6615428924560547	73.37883959044369	0.9090707898139954
17:	2.171448169527827	80.61224489795919	0.6378798484802246	75.76791808873719	0.893470823764801
18:	2.138168196420412	81.63265306122449	0.6219746470451355	75.42662116040955	0.8778548836708069
19:	2.103526347392314	83.6734693877551	0.6119916439056396	76.10921501706484	0.8552712202072144
20:	2.073090765927289	83.6734693877551	0.5935211181640625	76.10921501706484	0.8431198596954346
21:	2.041973062463709	84.6938775510204	0.5886728167533875	77.13310580204778	0.8286330103874207
22:	2.01465009032069	83.6734693877551	0.5767233371734619	78.15699658703072	0.8190153241157532
23:	1.992026177612511	83.6734693877551	0.5656028985977173	78.49829351535837	0.8061809539794922
24:	1.9651846337962795	84.6938775510204	0.5529889464378357	77.81569965870307	0.7961467504501343
25:	1.9423613999340985	84.6938775510204	0.5494915843009949	78.15699658703072	0.7915557026863098
26:	1.9198165938660905	85.71428571428571	0.5368600487709045	77.47440273037543	0.7887179851531982
27:	1.8988371249791738	84.6938775510204	0.5356337428092957	79.5221843003413	0.7714848518371582
28:	1.8744205494184751	85.71428571428571	0.5316630005836487	78.839590443686	0.7737765312194824
29:	1.8592981228957306	86.73469387755102	0.5290767550468445	78.839590443686	0.7642788290977478
30:	1.8389061721595559	87.75510204081633	0.5191631317138672	78.49829351535837	0.7603069543838501
31:	1.8153938828287899	86.73469387755102	0.5125428438186646	78.49829351535837	0.7541845440864563
32:	1.8023841219979364	87.75510204081633	0.5172074437141418	78.839590443686	0.7511469721794128
33:	1.7879353761672974	87.75510204081633	0.5083863735198975	78.15699658703072	0.7518554329872131
34:	1.7655104720914685	87.75510204081633	0.506570041179657	78.49829351535837	0.7459201812744141
35:	1.7533479832314156	87.75510204081633	0.5071588158607483	78.49829351535837	0.7425209283828735
36:	1.7326395833814465	87.75510204081633	0.4993894696235657	78.49829351535837	0.7426714301109314
37:	1.7174622078199644	86.73469387755102	0.49827200174331665	78.15699658703072	0.7404088377952576
38:	1.7033386713749654	87.75510204081633	0.49580878019332886	78.49829351535837	0.7450623512268066
39:	1.6857496918858708	86.73469387755102	0.4957101345062256	78.15699658703072	0.7377620339393616
40:	1.674557850167558	86.73469387755102	0.49847477674484253	78.15699658703072	0.7429423928260803
41:	1.6569314615146533	86.73469387755102	0.49715399742126465	77.81569965870307	0.7401147484779358
42:	1.6437776217589508	86.73469387755102	0.4911373555660248	78.15699658703072	0.737989604473114
43:	1.6345411990139935	86.73469387755102	0.4944796562194824	78.49829351535837	0.734410285949707
44:	1.6172969921215161	87.75510204081633	0.4901471734046936	78.15699658703072	0.7439948916435242
45:	1.6049017004064612	86.73469387755102	0.4935266077518463	78.49829351535837	0.7357893586158752
46:	1.5916072903452694	86.73469387755102	0.4917244613170624	78.49829351535837	0.7367066144943237
47:	1.5806833827817761	86.73469387755102	0.4939538836479187	78.15699658703072	0.7333927750587463
48:	1.5702843859389022	86.73469387755102	0.4981520473957062	77.81569965870307	0.7325099110603333
49:	1.5577895641326904	86.73469387755102	0.4959831237792969	77.81569965870307	0.7369738221168518
50:	1.5504796086130916	86.73469387755102	0.49284279346466064	77.47440273037543	0.7376517653465271
51:	1.5349765339413204	86.73469387755102	0.4927385151386261	77.81569965870307	0.739162027835846
52:	1.5238055055205886	86.73469387755102	0.49483659863471985	77.81569965870307	0.7363463044166565
53:	1.5159197594668414	86.73469387755102	0.4937012195587158	78.49829351535837	0.7371922731399536
54:	1.502537894893337	86.73469387755102	0.49740371108055115	78.15699658703072	0.7370495200157166
55:	1.4930732507963438	86.73469387755102	0.4959666132926941	78.15699658703072	0.7375173568725586
56:	1.485930272050806	86.73469387755102	0.4937278926372528	78.15699658703072	0.7444130182266235
57:	1.4741521977089547	85.71428571428571	0.4963942766189575	77.81569965870307	0.7362442016601562
58:	1.467387089858184	86.73469387755102	0.4956064224243164	77.47440273037543	0.7394176721572876
59:	1.4579516359277673	86.73469387755102	0.49791017174720764	77.47440273037543	0.7400529384613037
60:	1.4467102708043278	86.73469387755102	0.49904805421829224	78.15699658703072	0.7388657927513123
61:	1.438254639909074	86.73469387755102	0.5007092952728271	78.15699658703072	0.7388862371444702
62:	1.4312737439129803	84.6938775510204	0.5020924806594849	78.49829351535837	0.7439364790916443
63:	1.421802198564684	83.6734693877551	0.5016031265258789	77.47440273037543	0.75257807970047
64:	1.4157251860644366	86.73469387755102	0.5007221102714539	78.15699658703072	0.7437213659286499
65:	1.4082530028111226	85.71428571428571	0.5031843185424805	78.15699658703072	0.7435165643692017
66:	1.4024754214931179	86.73469387755102	0.5043875575065613	78.49829351535837	0.7390938401222229
67:	1.3926504399325397	85.71428571428571	0.5061506032943726	78.49829351535837	0.7385679483413696
68:	1.3866823138417423	85.71428571428571	0.5036020278930664	78.15699658703072	0.7445067763328552
69:	1.3828342540844067	86.73469387755102	0.5063844919204712	78.15699658703072	0.7426300644874573
70:	1.3773129534077	86.73469387755102	0.507371723651886	78.15699658703072	0.741299569606781
71:	1.3691733946671356	86.73469387755102	0.5064610838890076	78.15699658703072	0.7462457418441772
72:	1.3678266905449532	86.73469387755102	0.5070503950119019	78.15699658703072	0.7435951232910156
73:	1.3608244335329212	85.71428571428571	0.5077582001686096	77.81569965870307	0.7491661310195923
74:	1.3520714205664557	84.6938775510204	0.5092952251434326	78.15699658703072	0.7502404451370239
75:	1.34624796300321	85.71428571428571	0.5093789100646973	77.81569965870307	0.745827853679657
76:	1.3427235500232593	85.71428571428571	0.5101974010467529	77.81569965870307	0.746694803237915
77:	1.3394136976551365	85.71428571428571	0.5103441476821899	77.81569965870307	0.7452422976493835
78:	1.3318697568532583	86.73469387755102	0.5087642669677734	77.81569965870307	0.7469227910041809
79:	1.3265292515625824	86.73469387755102	0.5108673572540283	79.18088737201366	0.742281973361969
80:	1.3237514656943243	85.71428571428571	0.5139674544334412	78.839590443686	0.7453231811523438
81:	1.3170478988338161	85.71428571428571	0.5119773745536804	78.49829351535837	0.7504458427429199
82:	1.31939321273082	85.71428571428571	0.5114398002624512	77.81569965870307	0.7490710616111755
83:	1.311320894473308	85.71428571428571	0.5108287930488586	78.839590443686	0.7476097345352173
84:	1.3070529312700838	85.71428571428571	0.5119696259498596	78.49829351535837	0.7483018636703491
85:	1.3034268714286186	85.71428571428571	0.5150511860847473	78.15699658703072	0.7495656609535217
86:	1.2997126289316125	85.71428571428571	0.5155453681945801	78.839590443686	0.747261106967926
87:	1.302430761827005	85.71428571428571	0.5180115699768066	78.15699658703072	0.7508967518806458
88:	1.2956256479830355	84.6938775510204	0.5186358094215393	78.15699658703072	0.7523264288902283
89:	1.2950029502043854	85.71428571428571	0.5140952467918396	78.49829351535837	0.7496098875999451
90:	1.289588838010221	85.71428571428571	0.5156131386756897	78.15699658703072	0.7534524202346802
91:	1.2869792081214286	85.71428571428571	0.5151973366737366	78.839590443686	0.7501122951507568
92:	1.287431678256473	85.71428571428571	0.5210974216461182	78.839590443686	0.7495327591896057
93:	1.283628611951261	85.71428571428571	0.5227181315422058	78.49829351535837	0.7482510209083557
94:	1.2832483762019389	85.71428571428571	0.5149598717689514	77.81569965870307	0.7580729722976685
95:	1.2780528261854842	85.71428571428571	0.5172558426856995	78.15699658703072	0.7519369721412659
96:	1.2775564741443943	85.71428571428571	0.5202615857124329	78.15699658703072	0.7502012252807617
97:	1.2777731773015615	85.71428571428571	0.5194681286811829	78.15699658703072	0.7506337761878967
98:	1.2797174453735352	83.6734693877551	0.523932695388794	78.15699658703072	0.755406379699707
99:	1.273788780779452	83.6734693877551	0.5219974517822266	77.81569965870307	0.7568452954292297

Per-class Train samples{'random-n': 27, 'event': 73, 'random-j': 6, 'hyper': 53, 'attri': 30, 'coord': 212, 'mero': 172, 'random-v': 12}
Best Train accuracy at Epoch 44of minimum dev cost :78.15699658703072
