

Training : at 	1528099845.4793093
Epoch No:	Average train Cost	 DevAccuracy	DevCost	TestAccuracy	TestCost
0:	3.534242481798739	51.02040816326531	1.5285980701446533	51.5358361774744	1.4863858222961426
1:	3.227681572372849	51.02040816326531	1.3865587711334229	56.31399317406144	1.3307243585586548
2:	3.0704475931219153	57.14285714285714	1.3005708456039429	58.703071672354945	1.2509819269180298
3:	2.9517214233810836	62.244897959183675	1.2036892175674438	62.116040955631405	1.1811200380325317
4:	2.839589196282464	62.244897959183675	1.1558946371078491	62.45733788395904	1.1290091276168823
5:	2.7513619371362634	66.3265306122449	1.0942622423171997	65.8703071672355	1.070451259613037
6:	2.666148617460921	67.3469387755102	1.0506418943405151	66.21160409556313	1.050241231918335
7:	2.605975428143063	68.36734693877551	0.9862030744552612	67.23549488054607	1.0172474384307861
8:	2.5515555046700142	67.3469387755102	0.9663529396057129	71.67235494880546	0.9896891117095947
9:	2.4923227284405685	68.36734693877551	0.9575462937355042	69.6245733788396	0.9601174592971802
10:	2.4411734439231254	69.38775510204081	0.9073185920715332	72.01365187713311	0.9578639268875122
11:	2.400420420878642	69.38775510204081	0.8924012184143066	73.37883959044369	0.9231284856796265
12:	2.359816596314714	70.40816326530613	0.8626042604446411	72.6962457337884	0.9216309189796448
13:	2.3248751421232483	70.40816326530613	0.8700847625732422	72.01365187713311	0.8940719962120056
14:	2.2909545125188053	73.46938775510205	0.8536424040794373	73.37883959044369	0.8951197266578674
15:	2.2648833055753967	71.42857142857143	0.8535553812980652	73.37883959044369	0.8802517056465149
16:	2.2400788036552637	70.40816326530613	0.8515005111694336	72.01365187713311	0.8855956196784973
17:	2.2196996018693254	71.42857142857143	0.8469380736351013	73.03754266211604	0.8665968179702759
18:	2.1968496006888314	75.51020408163265	0.8197512626647949	74.06143344709898	0.8631213903427124
19:	2.1809083738842525	70.40816326530613	0.8409597277641296	73.03754266211604	0.8426004648208618
20:	2.159350008577914	73.46938775510205	0.8209847807884216	73.37883959044369	0.8495710492134094
21:	2.1456505994539	72.44897959183673	0.8111693263053894	73.03754266211604	0.8497543334960938
22:	2.12673603521811	73.46938775510205	0.8078311681747437	75.76791808873719	0.8389156460762024
23:	2.1128304745699906	72.44897959183673	0.8043773770332336	73.37883959044369	0.8466582298278809
24:	2.1007778032405957	72.44897959183673	0.7993934750556946	74.40273037542661	0.8417111039161682
25:	2.0866122761288204	73.46938775510205	0.7990872263908386	74.40273037542661	0.833362340927124
26:	2.0749221460239307	73.46938775510205	0.8035812973976135	74.74402730375427	0.8281171321868896
27:	2.0611686674324243	73.46938775510205	0.7948140501976013	74.06143344709898	0.8273049592971802
28:	2.050824532637725	73.46938775510205	0.7844356298446655	75.42662116040955	0.8403662443161011
29:	2.039131190325763	73.46938775510205	0.7861024141311646	74.74402730375427	0.8351151943206787
30:	2.0284101286449947	72.44897959183673	0.7903428077697754	74.74402730375427	0.8484364748001099
31:	2.0207209844846985	73.46938775510205	0.7881543636322021	75.0853242320819	0.8251989483833313
32:	2.0122462575500077	73.46938775510205	0.7845350503921509	74.40273037542661	0.8154119849205017
33:	2.000889275525067	72.44897959183673	0.7859078049659729	73.37883959044369	0.8287749290466309
34:	1.9933009953112215	71.42857142857143	0.7874873280525208	74.40273037542661	0.8145497441291809
35:	1.9843026818455876	72.44897959183673	0.7808588743209839	73.72013651877133	0.8183748126029968
36:	1.9780211545325614	70.40816326530613	0.7848318815231323	72.6962457337884	0.8278111219406128
37:	1.9683390823570457	71.42857142857143	0.7826739549636841	73.37883959044369	0.826923668384552
