

Training : at 	1528099724.5331163
Epoch No:	Average train Cost	 DevAccuracy	DevCost	TestAccuracy	TestCost
0:	3.1108071675171725	51.02040816326531	1.5598684549331665	49.14675767918089	1.500458002090454
1:	2.7850089073181152	53.06122448979592	1.428644061088562	54.60750853242321	1.387584924697876
2:	2.626965935165818	58.16326530612245	1.319246530532837	59.38566552901023	1.2747210264205933
3:	2.500992981163231	60.204081632653065	1.2060105800628662	60.75085324232082	1.2098388671875
4:	2.3928386327382682	63.26530612244898	1.1580389738082886	61.092150170648466	1.1482322216033936
5:	2.3110364868834212	66.3265306122449	1.095841884613037	65.8703071672355	1.1036162376403809
6:	2.233123814737475	67.3469387755102	1.0526418685913086	65.8703071672355	1.0637749433517456
7:	2.1646268238892428	68.36734693877551	1.0104858875274658	68.60068259385666	1.0493568181991577
8:	2.0988911905804195	68.36734693877551	0.9788915514945984	67.23549488054607	1.0113064050674438
9:	2.049262314229398	69.38775510204081	0.9608379006385803	68.94197952218431	0.9794856905937195
10:	2.002531393154247	69.38775510204081	0.9256150722503662	70.30716723549489	0.970722496509552
11:	1.9601940464329075	69.38775510204081	0.9233907461166382	69.96587030716724	0.9555909633636475
12:	1.9202497230993736	69.38775510204081	0.9095609784126282	70.64846416382252	0.9274945855140686
13:	1.8849713673462738	71.42857142857143	0.8950331211090088	71.67235494880546	0.9384552836418152
14:	1.851922099654739	67.3469387755102	0.8719680905342102	70.98976109215018	0.9240292310714722
15:	1.82722405807392	70.40816326530613	0.8575177788734436	72.01365187713311	0.9045254588127136
16:	1.8019820645048812	69.38775510204081	0.8552959561347961	73.03754266211604	0.885968804359436
17:	1.7760128427196193	69.38775510204081	0.8452120423316956	70.98976109215018	0.9089351296424866
18:	1.7576034197936188	67.3469387755102	0.8502852320671082	74.06143344709898	0.876140296459198
19:	1.7432158186629012	68.36734693877551	0.8429577946662903	71.67235494880546	0.8809851408004761
20:	1.723642097937094	68.36734693877551	0.8412511348724365	72.6962457337884	0.8756852149963379
21:	1.703913843309557	65.3061224489796	0.8395240902900696	72.01365187713311	0.8777966499328613
22:	1.6884733599585455	68.36734693877551	0.8291985988616943	73.03754266211604	0.8624028563499451
23:	1.6833378688709155	67.3469387755102	0.8255796432495117	73.37883959044369	0.8750838041305542
24:	1.6637944208609092	66.3265306122449	0.8179817795753479	73.72013651877133	0.8610348701477051
25:	1.6512351519352682	67.3469387755102	0.8223364353179932	74.40273037542661	0.8502011895179749
26:	1.6395722466546137	68.36734693877551	0.8068972826004028	73.03754266211604	0.8655758500099182
27:	1.6263391874931954	68.36734693877551	0.8023796677589417	73.37883959044369	0.8535720705986023
28:	1.6150813779315434	67.3469387755102	0.8136187195777893	72.6962457337884	0.8527722954750061
29:	1.6037803566133655	68.36734693877551	0.803432822227478	74.06143344709898	0.8521477580070496
30:	1.5931939531016994	67.3469387755102	0.8078676462173462	73.37883959044369	0.8611552715301514
31:	1.587185711474032	67.3469387755102	0.8080115914344788	75.0853242320819	0.8408293724060059
32:	1.5739406669462048	67.3469387755102	0.811781108379364	73.03754266211604	0.8505152463912964
33:	1.5648505268870174	67.3469387755102	0.8029660582542419	74.74402730375427	0.8493279218673706
34:	1.559874041660412	66.3265306122449	0.8084470629692078	73.03754266211604	0.8553202748298645
35:	1.549201105092023	67.3469387755102	0.8027020692825317	74.40273037542661	0.8594682812690735
36:	1.5421254248232454	66.3265306122449	0.8097882270812988	73.72013651877133	0.8576180934906006
37:	1.5353002548217773	69.38775510204081	0.8129900693893433	73.72013651877133	0.8445775508880615
38:	1.5265742314828408	67.3469387755102	0.8066204190254211	73.03754266211604	0.8558145761489868
39:	1.5187398291922904	68.36734693877551	0.7978780269622803	74.40273037542661	0.8615753054618835
40:	1.5120239290031228	66.3265306122449	0.8048340082168579	72.01365187713311	0.8642734885215759
41:	1.5068284981959574	66.3265306122449	0.801749050617218	73.72013651877133	0.8643738627433777
42:	1.498898983001709	68.36734693877551	0.7988807559013367	74.06143344709898	0.859781801700592
43:	1.4920815938227885	69.38775510204081	0.8059341907501221	74.74402730375427	0.8431041836738586
44:	1.4868091409270827	66.3265306122449	0.8009750247001648	74.06143344709898	0.8624502420425415
45:	1.4840950257069356	67.3469387755102	0.8017428517341614	72.35494880546075	0.8681836128234863
46:	1.4765753359407991	67.3469387755102	0.8068509697914124	72.6962457337884	0.8651113510131836
47:	1.4693247176505424	68.36734693877551	0.8067910075187683	74.40273037542661	0.8568790555000305
48:	1.4628443814612724	67.3469387755102	0.8001384735107422	74.06143344709898	0.8610187768936157
49:	1.4628686582719959	68.36734693877551	0.7957825660705566	74.06143344709898	0.8676435947418213
50:	1.4542921266040287	67.3469387755102	0.7935130000114441	73.72013651877133	0.8700181841850281
51:	1.446836932285412	68.36734693877551	0.8009324073791504	73.72013651877133	0.8661125302314758
52:	1.4435491884076916	67.3469387755102	0.8031061887741089	73.72013651877133	0.8634709715843201
53:	1.4384970375009485	67.3469387755102	0.8000867366790771	74.40273037542661	0.866016685962677
54:	1.4328171820253939	68.36734693877551	0.7991531491279602	73.72013651877133	0.8677585124969482
55:	1.42802488159489	67.3469387755102	0.8000664114952087	74.74402730375427	0.8548231720924377
56:	1.4239004753731392	67.3469387755102	0.8013028502464294	74.74402730375427	0.861041784286499
57:	1.4182517045253031	68.36734693877551	0.797136664390564	74.40273037542661	0.8635051846504211
58:	1.414835746223862	69.38775510204081	0.7964511513710022	73.03754266211604	0.8746210336685181
59:	1.4092246100709245	67.3469387755102	0.7989810109138489	74.40273037542661	0.8603144884109497
60:	1.4048213185490788	68.36734693877551	0.7942264080047607	74.40273037542661	0.8576253652572632
61:	1.399745705965403	68.36734693877551	0.7960591316223145	74.06143344709898	0.8584008812904358
62:	1.395390584662154	68.36734693877551	0.7983828186988831	73.37883959044369	0.872188150882721
63:	1.3902018166877128	69.38775510204081	0.8047290444374084	73.03754266211604	0.8640797734260559
64:	1.3861078764941241	68.36734693877551	0.7935872673988342	74.06143344709898	0.8683508634567261
65:	1.3822309100950085	68.36734693877551	0.7940949201583862	74.06143344709898	0.8652406930923462
66:	1.3775115464184735	67.3469387755102	0.7987995147705078	74.40273037542661	0.8657758235931396
67:	1.3747323364824862	69.38775510204081	0.8038859367370605	74.06143344709898	0.8696536421775818
68:	1.3703370513142765	70.40816326530613	0.8048800230026245	74.40273037542661	0.8677541613578796
69:	1.3665098725138485	68.36734693877551	0.802100658416748	74.40273037542661	0.8743824362754822
70:	1.3621245751509796	68.36734693877551	0.8006819486618042	74.06143344709898	0.8720760941505432
71:	1.3585706755921647	68.36734693877551	0.800799548625946	73.72013651877133	0.8688774704933167
72:	1.3544722022237004	70.40816326530613	0.8043984770774841	74.06143344709898	0.8705549240112305
73:	1.3490328756538597	68.36734693877551	0.7951134443283081	73.37883959044369	0.8757027387619019
74:	1.348847237793175	69.38775510204081	0.7949896454811096	73.37883959044369	0.8712933659553528
75:	1.3434503787272685	70.40816326530613	0.8038593530654907	73.72013651877133	0.8621827960014343
76:	1.3402334870518864	69.38775510204081	0.8000420928001404	73.72013651877133	0.8715613484382629
77:	1.3341596094337669	68.36734693877551	0.8000689148902893	73.37883959044369	0.869809091091156
78:	1.3307496438155304	68.36734693877551	0.7976577877998352	73.72013651877133	0.8733891844749451
79:	1.3267878261772361	68.36734693877551	0.7979500889778137	73.37883959044369	0.8770550489425659
80:	1.3236553379007288	68.36734693877551	0.7993276715278625	73.72013651877133	0.8735074400901794
81:	1.3201142066233866	69.38775510204081	0.796211302280426	73.37883959044369	0.8679022789001465
82:	1.316689613703135	69.38775510204081	0.8004140257835388	73.03754266211604	0.8713592886924744
83:	1.3137803303228843	68.36734693877551	0.7990898489952087	73.37883959044369	0.876162052154541
84:	1.309382822062518	69.38775510204081	0.7947890162467957	74.06143344709898	0.869653046131134
85:	1.3054215650300722	69.38775510204081	0.7975564002990723	73.37883959044369	0.8704683780670166
86:	1.3023446798324585	69.38775510204081	0.7971423268318176	73.37883959044369	0.870634138584137
87:	1.2990748624543886	69.38775510204081	0.8007137179374695	73.03754266211604	0.8727742433547974
88:	1.2943676742347512	68.36734693877551	0.7992168068885803	73.72013651877133	0.8766910433769226
89:	1.2911123617275342	68.36734693877551	0.7999705076217651	73.37883959044369	0.8792601227760315
90:	1.2895085553865175	68.36734693877551	0.7997425198554993	73.72013651877133	0.877327024936676
91:	1.2840104554150555	69.38775510204081	0.797241747379303	73.72013651877133	0.8760361075401306
92:	1.2820384115786165	68.36734693877551	0.7965139746665955	73.37883959044369	0.880622923374176
93:	1.2792281073492926	68.36734693877551	0.8001221418380737	73.72013651877133	0.875621497631073
94:	1.2741028038231101	69.38775510204081	0.7979696393013	74.40273037542661	0.875695526599884
95:	1.270575700579463	69.38775510204081	0.79886794090271	74.06143344709898	0.872994601726532
96:	1.2689776259499628	68.36734693877551	0.7960795760154724	73.72013651877133	0.8795425891876221
97:	1.2646121431041408	68.36734693877551	0.7973161935806274	74.06143344709898	0.8782607913017273
98:	1.2604104860408887	68.36734693877551	0.7949813604354858	73.72013651877133	0.8799723386764526
99:	1.257220848186596	69.38775510204081	0.799902617931366	73.37883959044369	0.8790296316146851

Per-class Train samples{'random-j': 6, 'attri': 30, 'mero': 176, 'random-v': 17, 'event': 62, 'hyper': 57, 'coord': 201, 'random-n': 36}
Best Train accuracy at Epoch 50of minimum dev cost :73.72013651877133
